1,0.0,3183,熱海,あたみ
1,1.2,916,来宮,きのみや
1,6.0,917,伊豆多賀,いずたが
1,8.7,918,網代,あじろ
1,13.0,919,宇佐美,うさみ
1,16.9,920,伊東,いとう
