0,0.0,2952,宇都宮,うつのみや
0,4.8,1863,鶴田,つるた
0,14.3,1864,鹿沼,かぬま
0,22.4,1865,文挟,ふばさみ
0,28.2,1866,下野大沢,しもつけおおさわ
0,33.9,1867,今市,いまいち
0,40.5,1868,日光,にっこう
