1,0.0,3164,東神奈川,ひがしかながわ
2,2.2,3499,大口,おおぐち
2,4.8,3500,菊名,きくな
2,6.1,3501,新横浜,しんよこはま
2,7.8,3502,小机,こづくえ
2,10.9,3503,鴨居,かもい
2,13.5,3504,中山,なかやま
2,15.9,3505,十日市場,とおかいちば
2,17.9,3506,長津田,ながつた
2,20.2,3507,成瀬,なるせ
2,22.9,3508,町田,まちだ
2,25.7,3509,古淵,こぶち
2,28.4,3510,淵野辺,ふちのべ
2,29.2,3511,矢部,やべ
2,31.0,3512,相模原,さがみはら
2,33.8,3513,橋本,はしもと
2,35.7,3514,相原,あいはら
2,38.6,3515,八王子みなみ野,はちおうじみなみの
2,40.0,3516,片倉,かたくら
2,42.6,127,八王子,はちおうじ
