1,0.0,1919,拝島,はいじま
2,1.1,921,熊川,くまがわ
2,3.5,922,東秋留,ひがしあきる
2,5.7,923,秋川,あきがわ
2,7.2,924,武蔵引田,むさしひきだ
2,8.5,925,武蔵増戸,むさしますこ
2,11.1,926,武蔵五日市,むさしいつかいち
